PurchaseDate,CustomerID,Gender,MaritalStatus,Children,AnnualIncome,City,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue,,,
27/01/2008,9175,F,S,2,$90K - $110K,San Diego,USA,Food,Frozen Foods,Pizza,4,$23.13,,,
27/01/2008,3667,F,S,2,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,6,$7.84,,,
27/01/2008,1748,F,S,1,$10K - $30K,Los Angeles,USA,Food,Baked Goods,Bread,4,$9.87,,,
27/01/2008,3153,F,M,0,$70K - $90K,Salem,USA,Food,Starchy Foods,Starchy Foods,5,$20.88,,,
27/01/2008,3388,F,M,4,$30K - $50K,Salem,USA,Food,Deli,Meat,6,$4.10,,,
27/01/2008,10026,F,S,3,$10K - $30K,Salem,USA,Drink,Beverages,Pure Juice Beverages,4,$19.44,,,
27/01/2008,997,F,S,4,$130K - $150K,Bremerton,USA,Food,Frozen Foods,Meat,3,$15.57,,,
27/01/2008,5499,M,M,4,$70K - $90K,Portland,USA,Food,Produce,Vegetables,4,$19.07,,,
27/01/2008,7368,F,S,1,$50K - $70K,Portland,USA,Non-Consumable,Household,Cleaning Supplies,6,$12.69,,,
27/01/2008,8427,M,M,3,$10K - $30K,Spokane,USA,Non-Consumable,Health and Hygiene,Decongestants,5,$7.31,,,
27/01/2008,8901,M,M,1,$90K - $110K,Salem,USA,Food,Produce,Vegetables,4,$13.99,,,
27/01/2008,3673,M,M,1,$30K - $50K,Walla Walla,USA,Food,Frozen Foods,Frozen Desserts,4,$16.80,,,
27/01/2008,5143,M,S,1,$10K - $30K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,5,$9.52,,,
28/01/2008,10233,M,M,2,$50K - $70K,San Diego,USA,Food,Frozen Foods,Breakfast Foods,3,$30.19,,,
28/01/2008,1758,F,S,4,$30K - $50K,Bremerton,USA,Drink,Beverages,Hot Beverages,4,$2.46,,,
28/01/2008,2448,F,S,1,$10K - $30K,Spokane,USA,Food,Deli,Side Dishes,3,$6.65,,,
28/01/2008,2890,F,M,4,$30K - $50K,Los Angeles,USA,Drink,Alcoholic Beverages,Beer and Wine,6,$18.22,,,
28/01/2008,7352,F,S,4,$50K - $70K,Los Angeles,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$4.56,,,
28/01/2008,3092,M,S,0,$50K - $70K,Seattle,USA,Non-Consumable,Periodicals,Magazines,4,$37.65,,,
28/01/2008,4445,F,S,2,$50K - $70K,Tacoma,USA,Food,Produce,Vegetables,4,$5.26,,,
28/01/2008,3463,M,S,0,$10K - $30K,Salem,USA,Food,Canned Foods,Vegetables,5,$5.04,,,
28/01/2008,6501,F,S,5,$30K - $50K,San Diego,USA,Food,Baked Goods,Bread,3,$3.56,,,
28/01/2008,8758,M,M,3,$70K - $90K,Los Angeles,USA,Drink,Beverages,Pure Juice Beverages,6,$15.65,,,
29/01/2008,3153,F,M,0,$70K - $90K,Salem,USA,Food,Canned Foods,Canned Oysters,2,$9.72,,,
29/01/2008,4179,M,M,0,$50K - $70K,San Diego,USA,Food,Frozen Foods,Breakfast Foods,2,$6.48,,,
29/01/2008,6655,F,S,4,$130K - $150K,Portland,USA,Food,Snack Foods,Snack Foods,3,$9.21,,,
29/01/2008,1423,F,S,0,$50K - $70K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,5,$6.28,,,
29/01/2008,4021,M,M,3,$30K - $50K,Spokane,USA,Non-Consumable,Household,Kitchen Products,6,$30.35,,,
29/01/2008,4443,F,S,0,$130K - $150K,Portland,USA,Food,Deli,Meat,2,$8.37,,,
29/01/2008,5079,F,M,3,$10K - $30K,Beverly Hills,USA,Food,Produce,Specialty,3,$10.69,,,
29/01/2008,5831,M,S,3,$30K - $50K,Bremerton,USA,Food,Produce,Fruit,6,$10.76,,,
29/01/2008,4287,F,S,4,$30K - $50K,Seattle,USA,Food,Baking Goods,Jams and Jellies,3,$12.88,,,
30/01/2008,3480,F,S,2,$10K - $30K,Los Angeles,USA,Food,Frozen Foods,Frozen Desserts,5,$24.44,,,
30/01/2008,7801,M,M,3,$70K - $90K,Los Angeles,USA,Food,Baking Goods,Baking Goods,4,$6.49,,,
30/01/2008,4070,M,M,2,$10K - $30K,Yakima,USA,Food,Canned Foods,Canned Soup,6,$31.58,,,
30/01/2008,8578,F,M,3,$130K - $150K,Yakima,USA,Food,Baked Goods,Bread,2,$4.09,,,
30/01/2008,3599,M,M,2,$30K - $50K,Salem,USA,Food,Starchy Foods,Starchy Foods,5,$4.83,,,
30/01/2008,8164,F,S,4,$30K - $50K,Salem,USA,Food,Dairy,Dairy,4,$15.75,,,
30/01/2008,5038,M,S,2,$10K - $30K,Tacoma,USA,Food,Produce,Packaged Vegetables,5,$9.96,,,
30/01/2008,9469,F,S,1,$10K - $30K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$13.57,,,
30/01/2008,8283,M,M,1,$130K - $150K,Tacoma,USA,Food,Frozen Foods,Breakfast Foods,6,$12.51,,,
30/01/2008,6204,F,M,5,$110K - $130K,Salem,USA,Non-Consumable,Household,Electrical,2,$5.73,,,
30/01/2008,378,M,S,1,$30K - $50K,Spokane,USA,Food,Produce,Fruit,5,$10.92,,,
30/01/2008,6835,M,M,2,$70K - $90K,Spokane,USA,Non-Consumable,Household,Kitchen Products,3,$18.85,,,
30/01/2008,7341,M,S,5,$30K - $50K,San Diego,USA,Food,Deli,Meat,3,$15.34,,,
30/01/2008,9694,M,S,1,$130K - $150K,Los Angeles,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$10.43,,,
30/01/2008,1070,F,S,2,$30K - $50K,Bremerton,USA,Food,Dairy,Dairy,3,$7.25,,,
31/01/2008,9331,M,S,2,$10K - $30K,Portland,USA,Non-Consumable,Health and Hygiene,Decongestants,3,$8.46,,,
31/01/2008,9390,M,M,1,$70K - $90K,Los Angeles,USA,Drink,Alcoholic Beverages,Beer and Wine,2,$13.03,,,
31/01/2008,7801,M,M,3,$70K - $90K,Los Angeles,USA,Food,Produce,Vegetables,4,$5.24,,,
31/01/2008,1005,M,S,2,$10K - $30K,Bremerton,USA,Food,Canned Foods,Canned Soup,4,$7.83,,,
31/01/2008,2011,M,M,3,$70K - $90K,Yakima,USA,Food,Produce,Vegetables,4,$18.80,,,
31/01/2008,4217,F,M,5,$130K - $150K,Bellingham,USA,Food,Deli,Meat,4,$15.40,,,
31/01/2008,6843,M,M,3,$150K +,Seattle,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$36.92,,,
31/01/2008,2295,M,M,4,$70K - $90K,Tacoma,USA,Food,Produce,Vegetables,5,$24.68,,,
31/01/2008,6635,F,M,1,$30K - $50K,San Diego,USA,Food,Canned Foods,Canned Oysters,3,$5.51,,,
31/01/2008,7178,F,M,1,$70K - $90K,San Diego,USA,Food,Canned Foods,Canned Soup,4,$30.46,,,
31/01/2008,3012,F,M,4,$70K - $90K,San Diego,USA,Food,Canned Products,Fruit,4,$8.38,,,
01/02/2008,6083,M,M,3,$150K +,San Diego,USA,Food,Snacks,Candy,4,$28.90,,,
01/02/2008,780,M,S,5,$110K - $130K,Salem,USA,Food,Meat,Meat,5,$11.92,,,
01/02/2008,9461,M,S,4,$10K - $30K,Tacoma,USA,Food,Baking Goods,Baking Goods,5,$6.96,,,
01/02/2008,4337,M,S,5,$30K - $50K,Beverly Hills,USA,Non-Consumable,Household,Cleaning Supplies,3,$6.27,,,
01/02/2008,5686,M,M,3,$70K - $90K,Bremerton,USA,Food,Produce,Fruit,4,$2.81,,,
01/02/2008,745,F,M,5,$30K - $50K,Seattle,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$1.60,,,
01/02/2008,1379,F,M,2,$30K - $50K,Beverly Hills,USA,Food,Produce,Vegetables,7,$32.32,,,
01/02/2008,4763,F,M,5,$50K - $70K,San Diego,USA,Drink,Beverages,Pure Juice Beverages,4,$8.40,,,
01/02/2008,6233,F,S,3,$10K - $30K,Portland,USA,Food,Produce,Vegetables,6,$11.26,,,
01/02/2008,6273,M,S,2,$50K - $70K,San Diego,USA,Food,Produce,Vegetables,5,$22.75,,,
01/02/2008,6273,M,S,2,$50K - $70K,San Diego,USA,Food,Dairy,Dairy,6,$14.87,,,
01/02/2008,6675,M,M,5,$90K - $110K,Walla Walla,USA,Food,Snacks,Candy,4,$3.75,,,
02/02/2008,4825,F,M,3,$110K - $130K,Beverly Hills,USA,Food,Produce,Vegetables,5,$13.68,,,
02/02/2008,2376,M,S,2,$30K - $50K,Portland,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$18.82,,,
02/02/2008,5389,F,S,1,$30K - $50K,Los Angeles,USA,Food,Canned Foods,Canned Soup,3,$11.00,,,
02/02/2008,9736,M,S,3,$70K - $90K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$26.77,,,
02/02/2008,3503,F,M,2,$50K - $70K,Beverly Hills,USA,Food,Snacks,Candy,6,$14.16,,,
02/02/2008,8171,F,S,1,$90K - $110K,San Diego,USA,Drink,Beverages,Hot Beverages,5,$12.24,,,
02/02/2008,3020,F,M,1,$30K - $50K,Salem,USA,Food,Canned Foods,Canned Soup,4,$21.79,,,
02/02/2008,2396,F,S,1,$50K - $70K,Beverly Hills,USA,Food,Produce,Fruit,2,$6.96,,,
02/02/2008,1114,M,M,4,$30K - $50K,San Diego,USA,Food,Frozen Foods,Frozen Entrees,5,$8.50,,,
02/02/2008,4081,F,S,1,$30K - $50K,San Diego,USA,Food,Frozen Foods,Meat,3,$11.99,,,
02/02/2008,5162,M,M,5,$130K - $150K,Walla Walla,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$12.31,,,
02/02/2008,7060,M,M,3,$50K - $70K,Los Angeles,USA,Food,Produce,Vegetables,3,$15.48,,,
02/02/2008,8644,M,M,2,$30K - $50K,Salem,USA,Food,Snack Foods,Snack Foods,3,$8.64,,,
02/02/2008,7413,F,S,3,$10K - $30K,Bremerton,USA,Food,Starchy Foods,Starchy Foods,4,$10.76,,,
02/02/2008,9924,F,M,0,$30K - $50K,Seattle,USA,Food,Produce,Vegetables,5,$6.63,,,
02/02/2008,7927,M,M,3,$30K - $50K,Seattle,USA,Food,Canned Foods,Vegetables,4,$8.17,,,
02/02/2008,6792,M,M,4,$30K - $50K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,5,$14.25,,,
02/02/2008,3755,M,S,3,$30K - $50K,San Diego,USA,Food,Baking Goods,Baking Goods,5,$18.40,,,
02/02/2008,5553,F,S,3,$30K - $50K,Beverly Hills,USA,Non-Consumable,Checkout,Miscellaneous,5,$13.19,,,
02/02/2008,3497,M,S,2,$50K - $70K,Tacoma,USA,Food,Canned Foods,Vegetables,3,$5.04,,,
02/02/2008,8557,M,S,1,$10K - $30K,Los Angeles,USA,Food,Deli,Side Dishes,5,$12.49,,,
02/02/2008,9753,F,S,4,$110K - $130K,Portland,USA,Food,Produce,Vegetables,7,$16.80,,,
02/02/2008,5379,F,S,1,$50K - $70K,Tacoma,USA,Non-Consumable,Checkout,Miscellaneous,5,$10.83,,,
03/02/2008,3861,F,M,4,$30K - $50K,San Francisco,USA,Non-Consumable,Health and Hygiene,Pain Relievers,1,$5.80,,,
03/02/2008,190,F,M,1,$110K - $130K,Salem,USA,Food,Deli,Meat,5,$10.73,,,
03/02/2008,7775,M,S,4,$30K - $50K,Los Angeles,USA,Food,Canned Foods,Canned Anchovies,4,$14.25,,,
03/02/2008,566,M,S,5,$10K - $30K,Walla Walla,USA,Non-Consumable,Health and Hygiene,Hygiene,3,$3.20,,,
03/02/2008,5984,M,S,1,$130K - $150K,Tacoma,USA,Food,Starchy Foods,Starchy Foods,5,$3.56,,,
03/02/2008,6359,F,S,2,$70K - $90K,Los Angeles,USA,Food,Meat,Meat,6,$13.57,,,
03/02/2008,9785,M,S,3,$90K - $110K,Seattle,USA,Food,Produce,Vegetables,4,$11.19,,,
03/02/2008,1561,F,M,4,$10K - $30K,San Diego,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$11.72,,,
03/02/2008,5647,M,S,3,$30K - $50K,Seattle,USA,Food,Produce,Fruit,3,$15.51,,,
03/02/2008,8427,M,M,3,$10K - $30K,Spokane,USA,Food,Baked Goods,Bread,4,$21.98,,,
03/02/2008,9855,F,S,4,$30K - $50K,Beverly Hills,USA,Food,Frozen Foods,Pizza,5,$9.75,,,
03/02/2008,7056,F,M,1,$10K - $30K,Bremerton,USA,Food,Deli,Meat,3,$13.98,,,
03/02/2008,3239,F,S,4,$50K - $70K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$23.76,,,
03/02/2008,3310,F,S,1,$10K - $30K,Tacoma,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$3.26,,,
04/02/2008,6510,F,M,0,$50K - $70K,Salem,USA,Non-Consumable,Household,Kitchen Products,4,$20.64,,,
04/02/2008,7619,F,S,5,$50K - $70K,Beverly Hills,USA,Food,Produce,Fruit,4,$4.48,,,
04/02/2008,4995,M,S,2,$50K - $70K,Salem,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$12.10,,,
04/02/2008,3533,F,M,1,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,4,$13.56,,,
04/02/2008,4678,M,S,0,$50K - $70K,Salem,USA,Food,Produce,Fruit,5,$6.26,,,
04/02/2008,8269,F,S,4,$30K - $50K,Salem,USA,Food,Baking Goods,Baking Goods,5,$10.08,,,
04/02/2008,4461,M,M,1,$30K - $50K,Portland,USA,Food,Baking Goods,Baking Goods,3,$2.94,,,
04/02/2008,5456,F,S,2,$130K - $150K,San Francisco,USA,Food,Canned Products,Fruit,3,$1.06,,,
04/02/2008,2924,M,S,5,$30K - $50K,Bremerton,USA,Food,Canned Products,Fruit,6,$17.12,,,
04/02/2008,4649,M,S,3,$10K - $30K,Tacoma,USA,Food,Snack Foods,Snack Foods,4,$20.35,,,
04/02/2008,5341,F,M,2,$10K - $30K,Tacoma,USA,Food,Baked Goods,Bread,3,$11.70,,,
05/02/2008,1023,M,M,1,$50K - $70K,Los Angeles,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$19.95,,,
05/02/2008,6854,M,S,3,$90K - $110K,Tacoma,USA,Food,Produce,Vegetables,2,$11.24,,,
05/02/2008,8551,F,M,4,$10K - $30K,Tacoma,USA,Food,Starchy Foods,Starchy Foods,6,$6.30,,,
05/02/2008,9788,F,M,0,$110K - $130K,Salem,USA,Food,Baking Goods,Jams and Jellies,3,$7.10,,,
05/02/2008,7556,F,S,5,$30K - $50K,Tacoma,USA,Food,Produce,Vegetables,6,$38.07,,,
05/02/2008,10039,M,M,4,$50K - $70K,San Diego,USA,Food,Snack Foods,Snack Foods,5,$15.30,,,
05/02/2008,3567,M,M,1,$70K - $90K,Spokane,USA,Food,Seafood,Seafood,3,$13.50,,,
05/02/2008,4066,F,M,3,$130K - $150K,Bremerton,USA,Food,Frozen Foods,Frozen Desserts,3,$5.18,,,
05/02/2008,4268,M,M,0,$110K - $130K,Portland,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$10.58,,,
05/02/2008,2921,F,S,4,$30K - $50K,Spokane,USA,Drink,Beverages,Hot Beverages,3,$11.66,,,
05/02/2008,2523,M,S,3,$90K - $110K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,4,$6.48,,,
05/02/2008,7281,F,M,2,$70K - $90K,Tacoma,USA,Food,Frozen Foods,Breakfast Foods,4,$2.31,,,
05/02/2008,2441,M,M,5,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Paper Products,6,$17.09,,,
06/02/2008,2890,F,M,4,$30K - $50K,Los Angeles,USA,Food,Produce,Fruit,5,$24.86,,,
06/02/2008,4431,F,S,4,$130K - $150K,Salem,USA,Food,Deli,Meat,6,$11.23,,,
06/02/2008,4105,F,M,2,$30K - $50K,Bremerton,USA,Non-Consumable,Household,Kitchen Products,3,$11.61,,,
06/02/2008,4727,F,M,4,$150K +,Spokane,USA,Food,Snacks,Candy,5,$9.63,,,
06/02/2008,6960,F,M,3,$150K +,Tacoma,USA,Food,Dairy,Dairy,4,$32.02,,,
06/02/2008,9208,F,S,5,$10K - $30K,Seattle,USA,Food,Canned Foods,Canned Soup,5,$9.75,,,
06/02/2008,2918,F,S,3,$10K - $30K,Tacoma,USA,Non-Consumable,Household,Kitchen Products,5,$14.84,,,
06/02/2008,6616,M,S,4,$50K - $70K,Portland,USA,Food,Baked Goods,Bread,6,$12.12,,,
06/02/2008,4417,M,M,2,$70K - $90K,Bremerton,USA,Food,Snack Foods,Snack Foods,5,$9.86,,,
06/02/2008,5944,M,S,2,$30K - $50K,Bremerton,USA,Food,Starchy Foods,Starchy Foods,4,$5.56,,,
06/02/2008,1329,F,S,3,$10K - $30K,Seattle,USA,Food,Produce,Fruit,3,$8.35,,,
07/02/2008,1304,M,S,3,$50K - $70K,Salem,USA,Food,Dairy,Dairy,4,$7.70,,,
07/02/2008,9554,M,M,3,$70K - $90K,Salem,USA,Food,Eggs,Eggs,5,$3.15,,,
07/02/2008,625,M,S,1,$70K - $90K,Salem,USA,Non-Consumable,Household,Electrical,3,$9.74,,,
07/02/2008,6675,M,M,5,$90K - $110K,Walla Walla,USA,Food,Baking Goods,Jams and Jellies,4,$4.67,,,
07/02/2008,4337,M,S,5,$30K - $50K,Beverly Hills,USA,Food,Produce,Vegetables,4,$13.91,,,
07/02/2008,2613,F,M,2,$30K - $50K,Portland,USA,Food,Produce,Fruit,2,$15.39,,,
07/02/2008,7151,M,S,4,$70K - $90K,San Diego,USA,Drink,Beverages,Hot Beverages,4,$17.18,,,
07/02/2008,2525,M,S,0,$70K - $90K,Salem,USA,Food,Produce,Vegetables,4,$15.31,,,
07/02/2008,5533,F,S,1,$10K - $30K,Salem,USA,Food,Deli,Side Dishes,4,$15.39,,,
07/02/2008,880,M,S,1,$50K - $70K,Portland,USA,Food,Produce,Vegetables,3,$15.46,,,
07/02/2008,7324,F,S,3,$70K - $90K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$12.64,,,
07/02/2008,3415,M,S,5,$30K - $50K,Seattle,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$5.24,,,
07/02/2008,8215,M,M,4,$10K - $30K,Portland,USA,Food,Produce,Vegetables,5,$8.57,,,
08/02/2008,373,F,S,2,$10K - $30K,Salem,USA,Non-Consumable,Household,Cleaning Supplies,3,$5.22,,,
08/02/2008,9236,M,S,0,$70K - $90K,Salem,USA,Food,Baked Goods,Bread,5,$8.68,,,
08/02/2008,1931,M,M,1,$110K - $130K,Seattle,USA,Food,Canned Products,Fruit,3,$10.61,,,
08/02/2008,8634,F,M,3,$50K - $70K,Los Angeles,USA,Food,Produce,Specialty,2,$11.47,,,
08/02/2008,9057,M,M,2,$130K - $150K,San Diego,USA,Non-Consumable,Checkout,Miscellaneous,3,$10.44,,,
08/02/2008,1196,M,S,1,$50K - $70K,Salem,USA,Food,Frozen Foods,Breakfast Foods,4,$10.75,,,
08/02/2008,4828,M,M,4,$70K - $90K,Los Angeles,USA,Food,Baking Goods,Baking Goods,3,$4.88,,,
08/02/2008,6675,M,M,5,$90K - $110K,Walla Walla,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$11.28,,,
08/02/2008,1005,M,S,2,$10K - $30K,Bremerton,USA,Food,Snack Foods,Snack Foods,2,$5.88,,,
08/02/2008,8858,M,M,3,$50K - $70K,Beverly Hills,USA,Food,Produce,Fruit,6,$4.88,,,
08/02/2008,5925,M,M,3,$30K - $50K,Seattle,USA,Food,Produce,Specialty,5,$5.31,,,
08/02/2008,6001,F,M,2,$90K - $110K,Tacoma,USA,Food,Frozen Foods,Vegetables,3,$3.98,,,
09/02/2008,4247,F,M,3,$70K - $90K,Portland,USA,Food,Produce,Fruit,3,$16.38,,,
09/02/2008,7493,F,M,3,$110K - $130K,San Diego,USA,Food,Canned Foods,Vegetables,4,$15.02,,,
09/02/2008,4315,M,S,2,$30K - $50K,Tacoma,USA,Food,Dairy,Dairy,5,$19.14,,,
09/02/2008,9309,M,M,4,$10K - $30K,Tacoma,USA,Drink,Beverages,Carbonated Beverages,4,$5.50,,,
09/02/2008,1196,M,S,1,$50K - $70K,Salem,USA,Food,Canned Foods,Canned Soup,2,$16.14,,,
09/02/2008,2398,F,S,4,$50K - $70K,Salem,USA,Non-Consumable,Household,Kitchen Products,5,$14.48,,,
09/02/2008,6559,M,S,3,$70K - $90K,Bremerton,USA,Food,Snack Foods,Snack Foods,3,$10.56,,,
09/02/2008,10186,M,S,2,$30K - $50K,Salem,USA,Food,Baking Goods,Jams and Jellies,4,$7.94,,,
09/02/2008,9752,F,M,1,$50K - $70K,Tacoma,USA,Food,Snack Foods,Snack Foods,4,$11.43,,,
10/02/2008,148,M,S,2,$70K - $90K,Seattle,USA,Food,Frozen Foods,Pizza,3,$3.08,,,
10/02/2008,8574,F,M,0,$50K - $70K,Seattle,USA,Food,Canned Foods,Vegetables,3,$4.54,,,
10/02/2008,4401,M,S,1,$130K - $150K,Portland,USA,Food,Snack Foods,Snack Foods,3,$6.77,,,
10/02/2008,4779,M,S,4,$130K - $150K,Salem,USA,Non-Consumable,Household,Paper Products,5,$14.95,,,
10/02/2008,9752,F,M,1,$50K - $70K,Tacoma,USA,Food,Produce,Specialty,3,$13.06,,,
10/02/2008,8116,F,S,2,$110K - $130K,Salem,USA,Food,Frozen Foods,Vegetables,4,$7.96,,,
10/02/2008,8901,M,M,1,$90K - $110K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,6,$12.16,,,
10/02/2008,8730,F,M,1,$10K - $30K,Los Angeles,USA,Food,Snack Foods,Snack Foods,3,$8.78,,,
11/02/2008,7324,F,S,3,$70K - $90K,Los Angeles,USA,Drink,Beverages,Pure Juice Beverages,3,$26.64,,,
11/02/2008,9021,M,S,3,$10K - $30K,Los Angeles,USA,Food,Baked Goods,Bread,3,$18.53,,,
11/02/2008,4892,M,S,5,$30K - $50K,Tacoma,USA,Food,Baking Goods,Baking Goods,4,$16.56,,,
11/02/2008,7743,F,S,0,$30K - $50K,Bremerton,USA,Food,Frozen Foods,Vegetables,3,$23.90,,,
11/02/2008,7781,M,S,2,$50K - $70K,Seattle,USA,Food,Snacks,Candy,4,$6.38,,,
11/02/2008,8435,F,M,3,$70K - $90K,Tacoma,USA,Drink,Beverages,Hot Beverages,5,$15.62,,,
11/02/2008,1808,M,S,4,$10K - $30K,San Diego,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$13.62,,,
11/02/2008,8984,F,M,2,$70K - $90K,Beverly Hills,USA,Food,Starchy Foods,Starchy Foods,6,$15.84,,,
11/02/2008,9014,F,S,1,$50K - $70K,Salem,USA,Food,Deli,Meat,5,$21.56,,,
11/02/2008,7171,M,S,3,$30K - $50K,Yakima,USA,Non-Consumable,Household,Plastic Products,4,$13.11,,,
11/02/2008,287,F,M,0,$50K - $70K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,4,$5.04,,,
11/02/2008,7413,F,S,3,$10K - $30K,Bremerton,USA,Food,Canned Foods,Canned Soup,3,$2.11,,,
11/02/2008,8454,F,S,3,$70K - $90K,Tacoma,USA,Non-Consumable,Household,Cleaning Supplies,3,$3.84,,,
12/02/2008,780,M,S,5,$110K - $130K,Salem,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$10.13,,,
12/02/2008,7781,M,S,2,$50K - $70K,Seattle,USA,Food,Snack Foods,Snack Foods,6,$12.79,,,
12/02/2008,1897,F,S,4,$130K - $150K,Salem,USA,Food,Snack Foods,Snack Foods,4,$12.72,,,
12/02/2008,7525,M,M,2,$30K - $50K,Bellingham,USA,Food,Produce,Vegetables,3,$2.93,,,
12/02/2008,1205,F,M,1,$10K - $30K,Seattle,USA,Food,Breakfast Foods,Breakfast Foods,5,$11.09,,,
12/02/2008,260,M,M,5,$50K - $70K,Portland,USA,Food,Baking Goods,Jams and Jellies,6,$31.36,,,
12/02/2008,1159,F,S,2,$30K - $50K,Portland,USA,Food,Produce,Vegetables,4,$29.34,,,
12/02/2008,924,M,M,5,$30K - $50K,Bremerton,USA,Non-Consumable,Household,Candles,7,$3.36,,,
12/02/2008,7276,M,S,0,$50K - $70K,Yakima,USA,Food,Dairy,Dairy,4,$9.65,,,
12/02/2008,3552,F,S,4,$10K - $30K,Tacoma,USA,Food,Frozen Foods,Breakfast Foods,7,$4.35,,,
12/02/2008,6001,F,M,2,$90K - $110K,Tacoma,USA,Non-Consumable,Periodicals,Magazines,5,$4.50,,,
13/02/2008,7319,M,M,4,$110K - $130K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$12.84,,,
13/02/2008,3930,M,M,1,$30K - $50K,Seattle,USA,Food,Snack Foods,Snack Foods,3,$3.99,,,
13/02/2008,3976,M,M,2,$30K - $50K,Tacoma,USA,Food,Deli,Meat,5,$12.80,,,
13/02/2008,1467,F,S,3,$30K - $50K,Seattle,USA,Food,Snack Foods,Snack Foods,5,$14.16,,,
13/02/2008,1999,M,M,2,$30K - $50K,Portland,USA,Food,Baking Goods,Jams and Jellies,3,$7.62,,,
13/02/2008,7433,M,S,0,$70K - $90K,Portland,USA,Food,Starchy Foods,Starchy Foods,3,$9.11,,,
13/02/2008,1633,M,S,4,$10K - $30K,Bremerton,USA,Food,Baking Goods,Jams and Jellies,3,$10.84,,,
13/02/2008,2896,F,S,5,$50K - $70K,Bremerton,USA,Food,Snack Foods,Snack Foods,5,$7.00,,,
13/02/2008,3160,F,M,1,$10K - $30K,Tacoma,USA,Food,Snack Foods,Snack Foods,3,$22.44,,,
13/02/2008,2254,M,S,1,$110K - $130K,Los Angeles,USA,Food,Frozen Foods,Breakfast Foods,5,$11.53,,,
13/02/2008,3075,M,M,3,$50K - $70K,Yakima,USA,Food,Snack Foods,Snack Foods,3,$6.43,,,
14/02/2008,8351,M,S,4,$70K - $90K,Spokane,USA,Food,Snack Foods,Snack Foods,4,$8.95,,,
14/02/2008,9728,M,M,1,$10K - $30K,Spokane,USA,Food,Produce,Fruit,3,$6.79,,,
14/02/2008,6319,M,S,0,$110K - $130K,Bellingham,USA,Food,Snack Foods,Snack Foods,3,$2.08,,,
14/02/2008,2625,F,S,3,$70K - $90K,Salem,USA,Food,Snack Foods,Snack Foods,5,$3.59,,,
14/02/2008,9331,M,S,2,$10K - $30K,Portland,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$10.88,,,
14/02/2008,76,F,S,1,$70K - $90K,Bremerton,USA,Food,Snack Foods,Snack Foods,5,$19.12,,,
14/02/2008,4909,M,M,2,$10K - $30K,Los Angeles,USA,Food,Produce,Specialty,4,$11.15,,,
14/02/2008,5528,F,S,2,$10K - $30K,San Diego,USA,Food,Baking Goods,Jams and Jellies,3,$12.71,,,
14/02/2008,10026,F,S,3,$10K - $30K,Salem,USA,Non-Consumable,Household,Cleaning Supplies,5,$7.38,,,
14/02/2008,4351,M,S,5,$10K - $30K,Yakima,USA,Food,Starchy Foods,Starchy Foods,6,$49.25,,,
15/02/2008,2298,F,S,4,$150K +,Bremerton,USA,Food,Dairy,Dairy,4,$4.56,,,
15/02/2008,9710,M,S,3,$10K - $30K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,3,$2.58,,,
15/02/2008,5954,M,S,2,$30K - $50K,Beverly Hills,USA,Food,Produce,Fruit,4,$7.06,,,
15/02/2008,9797,F,M,5,$50K - $70K,Spokane,USA,Food,Dairy,Dairy,6,$22.64,,,
15/02/2008,8235,F,S,1,$30K - $50K,Walla Walla,USA,Food,Produce,Fruit,3,$3.84,,,
15/02/2008,3336,F,S,2,$30K - $50K,Seattle,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$2.96,,,
